group,variable,donated,received,value
Kuwait,1965,33.9247,,33.9247
Kuwait,1966,244.6249,,244.6249
Kuwait,1967,243.1179,,243.1179
Kuwait,1968,89.6692,,89.6692
Kuwait,1970,18.0968,,18.0968
Kuwait,1971,210.8169,,210.8169
Kuwait,1972,279.4772,,279.4772
Kuwait,1973,291.8632,0.3255,291.5377
Kuwait,1974,654.8796,,654.8796
Kuwait,1975,1313.0252,,1313.0252
Kuwait,1976,1217.9644,,1217.9644
Kuwait,1977,1435.8031,0.2430,1435.5600
Kuwait,1978,611.2688,,611.2688
Kuwait,1979,977.3729,,977.3729
Kuwait,1980,679.3211,,679.3211
Kuwait,1981,1938.2690,0.0784,1938.1905
Kuwait,1982,2043.5492,,2043.5492
Kuwait,1983,1081.2514,,1081.2514
Kuwait,1984,783.9678,,783.9678
Kuwait,1985,607.2839,0.5244,606.7595
Kuwait,1986,706.6260,,706.6260
Kuwait,1987,581.9257,,581.9257
Kuwait,1988,496.6543,38.5482,458.1061
Kuwait,1989,600.2667,,600.2667
Kuwait,1990,805.1245,4.9019,800.2227
Kuwait,1991,613.9403,10.2443,603.6960
Kuwait,1992,682.3152,7407.6038,-6725.2886
Kuwait,1993,1008.3767,0.5347,1007.8421
Kuwait,1994,397.8501,7.8784,389.9718
Kuwait,1995,903.6102,302.5403,601.0699
Kuwait,1996,856.6649,48.3431,808.3218
Kuwait,1997,659.7537,1.4508,658.3030
Kuwait,1998,762.4368,5.8398,756.5970
Kuwait,1999,955.5030,1.6441,953.8589
Kuwait,2000,618.0471,1.0360,617.0110
Kuwait,2001,848.7202,5.1056,843.6146
Kuwait,2002,1104.3929,3.1157,1101.2772
Kuwait,2003,457.4452,1.5083,455.9369
Kuwait,2004,658.6045,17.1198,641.4846
Kuwait,2005,967.3095,1.2689,966.0407
Kuwait,2006,586.4727,3.8287,582.6440
Kuwait,2007,693.6884,2.9033,690.7852
Kuwait,2008,825.4642,38.7736,786.6906
Kuwait,2009,524.8461,0.8980,523.9481
Kuwait,2010,325.7929,0.0186,325.7743
Kuwait,2011,,0.4321,-0.4321
Kuwait,2012,1860.0821,,1860.0821
Kuwait,2013,944.7205,,944.7205
Mexico,1949,,276.5603,-276.5603
Mexico,1950,,291.9698,-291.9698
Mexico,1952,,240.8751,-240.8751
Mexico,1954,,494.7267,-494.7267
Mexico,1958,,364.9623,-364.9623
Mexico,1960,,202.7568,-202.7568
Mexico,1961,,119.9744,-119.9744
Mexico,1962,,1233.5430,-1233.5430
Mexico,1963,,390.3650,-390.3650
Mexico,1965,,1190.2145,-1190.2145
Mexico,1966,,133.3297,-133.3297
Mexico,1968,,973.0323,-973.0323
Mexico,1969,,439.5055,-439.5055
Mexico,1970,,1527.2430,-1527.2430
Mexico,1971,,933.6728,-933.6728
Mexico,1972,,2023.4723,-2023.4723
Mexico,1973,,1892.4708,-1892.4708
Mexico,1974,,2094.7625,-2094.7625
Mexico,1975,,2126.2819,-2126.2819
Mexico,1976,,2087.6183,-2087.6183
Mexico,1977,,1461.5422,-1461.5422
Mexico,1978,,2542.6847,-2542.6847
Mexico,1979,,1994.4491,-1994.4491
Mexico,1980,,4259.7978,-4259.7978
Mexico,1981,,4539.2302,-4539.2302
Mexico,1982,,3323.4787,-3323.4787
Mexico,1983,,13936.5689,-13936.5689
Mexico,1984,,2784.3079,-2784.3079
Mexico,1985,,4232.3255,-4232.3255
Mexico,1986,,6545.8617,-6545.8617
Mexico,1987,,3933.8420,-3933.8420
Mexico,1988,,3051.0733,-3051.0733
Mexico,1989,,11363.2328,-11363.2328
Mexico,1990,,7896.0246,-7896.0246
Mexico,1991,,8804.8396,-8804.8396
Mexico,1992,,4435.7613,-4435.7613
Mexico,1993,,2753.0598,-2753.0598
Mexico,1994,,5949.3838,-5949.3838
Mexico,1995,,16702.1330,-16702.1330
Mexico,1996,,4403.1830,-4403.1830
Mexico,1997,,3523.0286,-3523.0286
Mexico,1998,,7151.8655,-7151.8655
Mexico,1999,,8523.8429,-8523.8429
Mexico,2000,,7278.5686,-7278.5686
Mexico,2001,,4978.2553,-4978.2553
Mexico,2002,,5720.5234,-5720.5234
Mexico,2003,,3931.4485,-3931.4485
Mexico,2004,,2183.5130,-2183.5130
Mexico,2005,,4336.0472,-4336.0472
Mexico,2006,,2191.1290,-2191.1290
Mexico,2007,,1462.8876,-1462.8876
Mexico,2008,,4263.6335,-4263.6335
Mexico,2009,,29591.0766,-29591.0766
Mexico,2010,,28589.0417,-28589.0417
Mexico,2011,,32943.4776,-32943.4776
Mexico,2012,,2269.1044,-2269.1044
Mexico,2013,,3250.8480,-3250.8480
Mexico,9999,,2.7450,-2.7450
Morocco,1962,,115.2844,-115.2844
Morocco,1964,,127.1548,-127.1548
Morocco,1965,,149.6677,-149.6677
Morocco,1966,,320.2719,-320.2719
Morocco,1968,,102.4245,-102.4245
Morocco,1969,,409.7544,-409.7544
Morocco,1970,,179.6756,-179.6756
Morocco,1971,,265.3577,-265.3577
Morocco,1972,,609.0605,-609.0605
Morocco,1973,,660.5226,-660.5226
Morocco,1974,,1100.0268,-1100.0268
Morocco,1975,,330.4106,-330.4106
Morocco,1976,,1189.0205,-1189.0205
Morocco,1977,,1438.9547,-1438.9547
Morocco,1978,,930.2579,-930.2579
Morocco,1979,,1653.7903,-1653.7903
Morocco,1980,,962.5975,-962.5975
Morocco,1981,,1803.6706,-1803.6706
Morocco,1982,,1551.3068,-1551.3068
Morocco,1983,,2982.5147,-2982.5147
Morocco,1984,,1640.9624,-1640.9624
Morocco,1985,,2853.6697,-2853.6697
Morocco,1986,,2786.2033,-2786.2033
Morocco,1987,,3036.3041,-3036.3041
Morocco,1988,,2090.3219,-2090.3219
Morocco,1989,,2335.8428,-2335.8428
Morocco,1990,,2671.1932,-2671.1932
Morocco,1991,,2296.7457,-2296.7457
Morocco,1992,,2244.4831,-2244.4831
Morocco,1993,,3054.9176,-3054.9176
Morocco,1994,,1626.1937,-1626.1937
Morocco,1995,,2155.3963,-2155.3963
Morocco,1996,,2300.5076,-2300.5076
Morocco,1997,,2119.2070,-2119.2070
Morocco,1998,,2230.8827,-2230.8827
Morocco,1999,,1763.0650,-1763.0650
Morocco,2000,,1578.7192,-1578.7192
Morocco,2001,,3007.1865,-3007.1865
Morocco,2002,,2210.9770,-2210.9770
Morocco,2003,,2188.8011,-2188.8011
Morocco,2004,,2735.7890,-2735.7890
Morocco,2005,,2641.7350,-2641.7350
Morocco,2006,,3038.5634,-3038.5634
Morocco,2007,,2801.1189,-2801.1189
Morocco,2008,,3848.1348,-3848.1348
Morocco,2009,,2935.4885,-2935.4885
Morocco,2010,,4234.3002,-4234.3002
Morocco,2011,,2266.7166,-2266.7166
Morocco,2012,,4450.7465,-4450.7465
Morocco,2013,,5385.1173,-5385.1173
Netherlands,1947,,1581.5033,-1581.5033
Netherlands,1948,,64.8822,-64.8822
Netherlands,1949,,32.4411,-32.4411
Netherlands,1952,,121.6541,-121.6541
Netherlands,1957,,178.4260,-178.4260
Netherlands,1973,849.4532,,849.4532
Netherlands,1974,1329.6247,,1329.6247
Netherlands,1975,1147.9084,,1147.9084
Netherlands,1976,1806.4851,,1806.4851
Netherlands,1977,1859.8599,,1859.8599
Netherlands,1978,1882.3112,,1882.3112
Netherlands,1979,1553.1635,,1553.1635
Netherlands,1980,1958.5020,,1958.5020
Netherlands,1981,1504.2468,,1504.2468
Netherlands,1982,1334.3771,,1334.3771
Netherlands,1983,1817.5590,,1817.5590
Netherlands,1984,2162.5246,,2162.5246
Netherlands,1985,1399.1544,,1399.1544
Netherlands,1986,2098.4732,,2098.4732
Netherlands,1987,2732.0262,,2732.0262
Netherlands,1988,2491.0782,,2491.0782
Netherlands,1989,2633.8695,,2633.8695
Netherlands,1990,1969.1875,,1969.1875
Netherlands,1991,1834.7515,,1834.7515
Netherlands,1992,2498.2162,,2498.2162
Netherlands,1993,2951.0324,,2951.0324
Netherlands,1994,2167.2722,,2167.2722
Netherlands,1995,3023.1688,,3023.1688
Netherlands,1996,3218.2951,,3218.2951
Netherlands,1997,3286.0740,0.4225,3285.6515
Netherlands,1998,3354.7855,,3354.7855
Netherlands,1999,3144.8593,,3144.8593
Netherlands,2000,4907.1251,,4907.1251
Netherlands,2001,4538.1968,,4538.1968
Netherlands,2002,7545.6373,,7545.6373
Netherlands,2003,3437.8045,,3437.8045
Netherlands,2004,3557.9631,,3557.9631
Netherlands,2005,4300.5341,,4300.5341
Netherlands,2006,12582.0345,,12582.0345
Netherlands,2007,5098.4917,,5098.4917
Netherlands,2008,5555.3851,,5555.3851
Netherlands,2009,5405.7474,,5405.7474
Netherlands,2010,6453.1711,,6453.1711
Netherlands,2011,4026.1579,,4026.1579
Netherlands,2012,5233.3873,,5233.3873
Netherlands,2013,3244.3302,,3244.3302
New Zealand,1963,,57.9971,-57.9971
New Zealand,1964,,236.1446,-236.1446
New Zealand,1965,,445.4396,-445.4396
New Zealand,1971,,97.6029,-97.6029
New Zealand,1972,,43.6636,-43.6636
New Zealand,1974,10.6337,,10.6337
New Zealand,1976,13.0377,,13.0377
New Zealand,1980,,11.7037,-11.7037
New Zealand,1981,83.9902,,83.9902
New Zealand,1982,114.0618,213.8846,-99.8228
New Zealand,1983,97.6503,,97.6503
New Zealand,1984,2.4321,,2.4321
New Zealand,1985,54.9903,0.1618,54.8284
New Zealand,1995,137.3237,0.3383,136.9853
New Zealand,1998,,0.3834,-0.3834
New Zealand,2002,167.8286,,167.8286
New Zealand,2003,201.8375,,201.8375
New Zealand,2004,253.6420,,253.6420
New Zealand,2005,410.6599,,410.6599
New Zealand,2006,409.6733,,409.6733
New Zealand,2007,334.8599,,334.8599
New Zealand,2008,431.7136,,431.7136
New Zealand,2009,359.8851,,359.8851
New Zealand,2010,326.9545,,326.9545
New Zealand,2011,492.5003,,492.5003
New Zealand,2012,310.0421,,310.0421
New Zealand,2013,389.2201,,389.2201
Nigeria,1958,,227.0876,-227.0876
Nigeria,1962,,103.7560,-103.7560
Nigeria,1964,,813.7906,-813.7906
Nigeria,1965,,481.0747,-481.0747
Nigeria,1968,,99.0103,-99.0103
Nigeria,1969,,112.2430,-112.2430
Nigeria,1970,,226.2103,-226.2103
Nigeria,1971,,541.6958,-541.6958
Nigeria,1972,,672.9182,-672.9182
Nigeria,1973,,613.6962,-613.6962
Nigeria,1974,,909.7636,-909.7636
Nigeria,1975,,371.9631,-371.9631
Nigeria,1976,,100.0039,-100.0039
Nigeria,1977,,228.2266,-228.2266
Nigeria,1978,,299.7516,-299.7516
Nigeria,1979,,821.9304,-821.9304
Nigeria,1980,,515.6004,-515.6004
Nigeria,1981,,2009.0915,-2009.0915
Nigeria,1982,,775.1977,-775.1977
Nigeria,1983,,1051.9019,-1051.9019
Nigeria,1984,,604.7849,-604.7849
Nigeria,1985,,876.8953,-876.8953
Nigeria,1986,,2259.7074,-2259.7074
Nigeria,1987,,1908.2313,-1908.2313
Nigeria,1988,,2903.7693,-2903.7693
Nigeria,1989,,4278.3237,-4278.3237
Nigeria,1990,,1998.7986,-1998.7986
Nigeria,1991,,3030.7563,-3030.7563
Nigeria,1992,,1773.3117,-1773.3117
Nigeria,1993,,933.0185,-933.0185
Nigeria,1994,,588.1900,-588.1900
Nigeria,1995,,40.1374,-40.1374
Nigeria,1996,,70.2701,-70.2701
Nigeria,1997,,27.3572,-27.3572
Nigeria,1998,,90.7356,-90.7356
Nigeria,1999,,295.8997,-295.8997
Nigeria,2000,,2966.6180,-2966.6180
Nigeria,2001,,1131.2178,-1131.2178
Nigeria,2002,,1879.8525,-1879.8525
Nigeria,2003,,852.3030,-852.3030
Nigeria,2004,,4234.3021,-4234.3021
Nigeria,2005,,7764.1950,-7764.1950
Nigeria,2006,,14598.1347,-14598.1347
Nigeria,2007,,2814.9182,-2814.9182
Nigeria,2008,,2537.5604,-2537.5604
Nigeria,2009,,3799.8678,-3799.8678
Nigeria,2010,,1741.1543,-1741.1543
Nigeria,2011,,2202.0971,-2202.0971
Nigeria,2012,,3167.1567,-3167.1567
Nigeria,2013,,3767.4299,-3767.4299
Norway,1954,,202.7568,-202.7568
Norway,1955,,202.7568,-202.7568
Norway,1956,,202.7568,-202.7568
Norway,1959,,162.2055,-162.2055
Norway,1960,,202.7568,-202.7568
Norway,1963,,185.8881,-185.8881
Norway,1973,391.3565,,391.3565
Norway,1974,506.0050,,506.0050
Norway,1975,571.2918,,571.2918
Norway,1976,379.7766,,379.7766
Norway,1977,368.3581,,368.3581
Norway,1978,599.5689,,599.5689
Norway,1979,671.8451,,671.8451
Norway,1980,561.7363,43.7251,518.0111
Norway,1981,501.5066,130.9368,370.5697
Norway,1982,678.9395,63.5860,615.3535
Norway,1983,103.4529,,103.4529
Norway,1984,1196.0142,,1196.0142
Norway,1985,1167.7515,,1167.7515
Norway,1986,1655.7229,,1655.7229
Norway,1987,1206.4834,,1206.4834
Norway,1988,646.7168,,646.7168
Norway,1989,956.2858,,956.2858
Norway,1990,1160.7481,,1160.7481
Norway,1991,1368.3649,,1368.3649
Norway,1992,973.6218,62.6683,910.9535
Norway,1993,1433.3700,67.0857,1366.2844
Norway,1994,1875.4786,,1875.4786
Norway,1995,2077.3879,,2077.3879
Norway,1996,1938.1411,,1938.1411
Norway,1997,1634.3428,,1634.3428
Norway,1998,1811.6165,,1811.6165
Norway,1999,3015.0147,,3015.0147
Norway,2000,1968.5996,0.3587,1968.2409
Norway,2001,2667.2996,,2667.2996
Norway,2002,2515.8346,,2515.8346
Norway,2003,2746.1521,,2746.1521
Norway,2004,2330.4715,,2330.4715
Norway,2005,2943.0628,,2943.0628
Norway,2006,3674.5604,,3674.5604
Norway,2007,3629.9614,,3629.9614
Norway,2008,3979.2871,,3979.2871
Norway,2009,5055.5722,,5055.5722
Norway,2010,4361.0905,,4361.0905
Norway,2011,3747.9250,,3747.9250
Norway,2012,3538.4624,,3538.4624
Norway,2013,4651.2659,,4651.2659
Pakistan,1952,,247.3633,-247.3633
Pakistan,1954,,113.5438,-113.5438
Pakistan,1955,,266.0170,-266.0170
Pakistan,1957,,285.4816,-285.4816
Pakistan,1958,,113.5438,-113.5438
Pakistan,1959,,197.0796,-197.0796
Pakistan,1960,,729.9246,-729.9246
Pakistan,1961,,124.7733,-124.7733
Pakistan,1962,,344.3160,-344.3160
Pakistan,1963,,399.2876,-399.2876
Pakistan,1964,,1227.2253,-1227.2253
Pakistan,1965,,339.2468,-339.2468
Pakistan,1966,,357.8850,-357.8850
Pakistan,1967,,418.0864,-418.0864
Pakistan,1968,,764.7693,-764.7693
Pakistan,1969,,562.5671,-562.5671
Pakistan,1970,,786.8888,-786.8888
Pakistan,1972,,483.0285,-483.0285
Pakistan,1973,,2133.0295,-2133.0295
Pakistan,1974,,2446.6311,-2446.6311
Pakistan,1975,,2806.9033,-2806.9033
Pakistan,1976,,3994.4649,-3994.4649
Pakistan,1977,,3134.9856,-3134.9856
Pakistan,1978,,3103.4995,-3103.4995
Pakistan,1979,,2526.8822,-2526.8822
Pakistan,1980,,1847.6384,-1847.6384
Pakistan,1981,,2485.0660,-2485.0660
Pakistan,1982,,3420.8783,-3420.8783
Pakistan,1983,,3691.5719,-3691.5719
Pakistan,1984,,4158.6592,-4158.6592
Pakistan,1985,,5227.9020,-5227.9020
Pakistan,1986,,4382.5716,-4382.5716
Pakistan,1987,,4628.2522,-4628.2522
Pakistan,1988,,5208.9924,-5208.9924
Pakistan,1989,,5358.5555,-5358.5555
Pakistan,1990,,3736.2080,-3736.2080
Pakistan,1991,,3510.3177,-3510.3177
Pakistan,1992,,2610.0977,-2610.0977
Pakistan,1993,,3291.8779,-3291.8779
Pakistan,1994,,4632.7492,-4632.7492
Pakistan,1995,,3489.9080,-3489.9080
Pakistan,1996,,3740.2534,-3740.2534
Pakistan,1997,,3737.2812,-3737.2812
Pakistan,1998,,1319.8723,-1319.8723
Pakistan,1999,,1869.7483,-1869.7483
Pakistan,2000,,3370.4553,-3370.4553
Pakistan,2001,,7075.3482,-7075.3482
Pakistan,2002,,4573.1584,-4573.1584
Pakistan,2003,,10364.1773,-10364.1773
Pakistan,2004,,2488.6927,-2488.6927
Pakistan,2005,,4939.6588,-4939.6588
Pakistan,2006,,5149.8939,-5149.8939
Pakistan,2007,,5134.2774,-5134.2774
Pakistan,2008,,7491.8331,-7491.8331
Pakistan,2009,,6769.6177,-6769.6177
Pakistan,2010,,6656.8149,-6656.8149
Pakistan,2011,,3401.0939,-3401.0939
Pakistan,2012,,4820.0749,-4820.0749
Pakistan,2013,,3648.9621,-3648.9621
Peru,1952,,30.8190,-30.8190
Peru,1954,,54.3388,-54.3388
Peru,1955,,206.8120,-206.8120
Peru,1957,,40.5514,-40.5514
Peru,1958,,175.1819,-175.1819
Peru,1960,,279.8044,-279.8044
Peru,1961,,79.9829,-79.9829
Peru,1963,,210.4253,-210.4253
Peru,1964,,22.5246,-22.5246
Peru,1965,,420.4950,-420.4950
Peru,1966,,134.0315,-134.0315
Peru,1967,,124.8552,-124.8552
Peru,1970,,573.4730,-573.4730
Peru,1971,,148.2151,-148.2151
Peru,1972,,5.5944,-5.5944
Peru,1973,,707.1059,-707.1059
Peru,1974,,523.7841,-523.7841
Peru,1975,,517.3944,-517.3944
Peru,1976,,1298.3611,-1298.3611
Peru,1977,,471.1618,-471.1618
Peru,1978,,664.5007,-664.5007
Peru,1979,,1377.9768,-1377.9768
Peru,1980,,1049.1136,-1049.1136
Peru,1981,,1427.8821,-1427.8821
Peru,1982,,2216.3152,-2216.3152
Peru,1983,,1737.9847,-1737.9847
Peru,1984,,2045.9933,-2045.9933
Peru,1985,,541.7924,-541.7924
Peru,1986,,350.6311,-350.6311
Peru,1987,,439.2608,-439.2608
Peru,1988,,881.7984,-881.7984
Peru,1989,,923.7136,-923.7136
Peru,1990,,572.5331,-572.5331
Peru,1991,,2374.9234,-2374.9234
Peru,1992,,2950.6327,-2950.6327
Peru,1993,,3019.4486,-3019.4486
Peru,1994,,2353.4236,-2353.4236
Peru,1995,,1282.7885,-1282.7885
Peru,1996,,4357.3069,-4357.3069
Peru,1997,,4531.6577,-4531.6577
Peru,1998,,2336.9922,-2336.9922
Peru,1999,,4339.8710,-4339.8710
Peru,2000,,1725.9562,-1725.9562
Peru,2001,,3105.4743,-3105.4743
Peru,2002,,2953.2942,-2953.2942
Peru,2003,,2916.4572,-2916.4572
Peru,2004,,1629.8622,-1629.8622
Peru,2005,,1776.8464,-1776.8464
Peru,2006,,3162.5470,-3162.5470
Peru,2007,,4432.2944,-4432.2944
Peru,2008,,3161.1727,-3161.1727
Peru,2009,,5402.4722,-5402.4722
Peru,2010,,4473.1936,-4473.1936
Peru,2011,,863.6936,-863.6936
Peru,2012,,873.7696,-873.7696
Peru,2013,,1192.4329,-1192.4329
Peru,9999,,1.6610,-1.6610
Philippines,1957,,170.3157,-170.3157
Philippines,1961,,339.9274,-339.9274
Philippines,1962,,28.4368,-28.4368
Philippines,1963,,111.5328,-111.5328
Philippines,1964,,190.3689,-190.3689
Philippines,1965,,35.6352,-35.6352
Philippines,1966,,175.4338,-175.4338
Philippines,1967,,85.6150,-85.6150
Philippines,1968,,2.2533,-2.2533
Philippines,1969,,534.8580,-534.8580
Philippines,1970,,165.6894,-165.6894
Philippines,1971,,315.6110,-315.6110
Philippines,1972,,529.1389,-529.1389
Philippines,1973,,1588.5473,-1588.5473
Philippines,1974,,2307.4845,-2307.4845
Philippines,1975,,1518.6573,-1518.6573
Philippines,1976,,1731.0109,-1731.0109
Philippines,1977,,1670.2245,-1670.2245
Philippines,1978,,3412.3744,-3412.3744
Philippines,1979,,2021.6187,-2021.6187
Philippines,1980,,2987.7743,-2987.7743
Philippines,1981,,2595.4474,-2595.4474
Philippines,1982,,3323.9602,-3323.9602
Philippines,1983,,3252.4209,-3252.4209
Philippines,1984,,4376.1126,-4376.1126
Philippines,1985,,1189.3769,-1189.3769
Philippines,1986,,3267.7940,-3267.7940
Philippines,1987,,2718.3537,-2718.3537
Philippines,1988,,3943.3643,-3943.3643
Philippines,1989,,5686.5909,-5686.5909
Philippines,1990,,5903.3804,-5903.3804
Philippines,1991,,4888.7080,-4888.7080
Philippines,1992,,3933.3467,-3933.3467
Philippines,1993,,3439.3692,-3439.3692
Philippines,1994,,4990.9783,-4990.9783
Philippines,1995,,4221.7242,-4221.7242
Philippines,1996,,3634.7902,-3634.7902
Philippines,1997,,4044.7026,-4044.7026
Philippines,1998,,6808.0937,-6808.0937
Philippines,1999,,4810.0065,-4810.0065
Philippines,2000,,3058.5117,-3058.5117
Philippines,2001,,2808.0653,-2808.0653
Philippines,2002,,2198.2654,-2198.2654
Philippines,2003,,1317.4456,-1317.4456
Philippines,2004,,1410.9732,-1410.9732
Philippines,2005,,1048.8158,-1048.8158
Philippines,2006,,2377.1878,-2377.1878
Philippines,2007,,4917.6172,-4917.6172
Philippines,2008,,2699.2040,-2699.2040
Philippines,2009,,3774.3872,-3774.3872
Philippines,2010,,2744.2114,-2744.2114
Philippines,2011,,2282.5188,-2282.5188
Philippines,2012,,2338.4243,-2338.4243
Philippines,2013,,3374.7170,-3374.7170
Poland,1980,,75.0005,-75.0005
Poland,1981,,0.0354,-0.0354
Poland,1982,,0.0703,-0.0703
Poland,1983,,0.0633,-0.0633
Poland,1985,,1014.2592,-1014.2592
Poland,1986,,7.2046,-7.2046
Poland,1988,,11.4648,-11.4648
Poland,1989,,2635.6819,-2635.6819
Poland,1990,,5556.8657,-5556.8657
Poland,1991,,3750.3365,-3750.3365
Poland,1992,,10529.6925,-10529.6925
Poland,1993,,3100.0862,-3100.0862
Poland,1994,,1941.0303,-1941.0303
Poland,1995,,3821.2835,-3821.2835
Poland,1996,,1008.3171,-1008.3171
Poland,1997,,1655.9948,-1655.9948
Poland,1998,,927.3601,-927.3601
Poland,1999,,1325.6528,-1325.6528
Poland,2000,,2545.1670,-2545.1670
Poland,2001,,4957.8358,-4957.8358
Poland,2002,,4109.0248,-4109.0248
Poland,2003,,3084.6838,-3084.6838
Poland,2004,,1385.0801,-1385.0801
Poland,2005,,625.7095,-625.7095
Poland,2006,,666.2389,-666.2389
Poland,2007,,358.3262,-358.3262
Poland,2008,,1306.3874,-1306.3874
Poland,2009,,11380.6109,-11380.6109
Poland,2010,,10978.9301,-10978.9301
Poland,2011,,13207.1321,-13207.1321
Poland,2013,136.9074,,136.9074
Russia,1990,,0.3197,-0.3197
Russia,1991,,5.6468,-5.6468
Russia,1992,,2375.6923,-2375.6923
Russia,1993,,9661.1825,-9661.1825
Russia,1994,,11519.6074,-11519.6074
Russia,1995,,13516.6698,-13516.6698
Russia,1996,,19162.4111,-19162.4111
Russia,1997,,15645.5662,-15645.5662
Russia,1998,,11949.3684,-11949.3684
Russia,1999,,7510.0994,-7510.0994
Russia,2000,,9075.1033,-9075.1033
Russia,2001,,3781.1181,-3781.1181
Russia,2002,,4904.1162,-4904.1162
Russia,2003,,3770.4663,-3770.4663
Russia,2004,,4188.0842,-4188.0842
Russia,2005,,2299.8032,-2299.8032
Russia,2006,,2795.0416,-2795.0416
Russia,2007,,3025.3541,-3025.3541
Russia,2008,,411.6298,-411.6298
Russia,2009,,28.6723,-28.6723
Russia,2010,,184.8527,-184.8527
Russia,2011,,565.0000,-565.0000
Russia,9999,,5.5500,-5.5500
Saudi Arabia,1973,,0.0651,-0.0651
Saudi Arabia,1975,1682.2665,,1682.2665
Saudi Arabia,1976,1086.6270,,1086.6270
Saudi Arabia,1977,4051.8375,,4051.8375
Saudi Arabia,1978,2714.7099,0.6229,2714.0870
Saudi Arabia,1979,1304.7859,12.0142,1292.7717
Saudi Arabia,1980,1092.7059,120.3755,972.3304
Saudi Arabia,1981,1270.0349,409.5481,860.4869
Saudi Arabia,1982,2180.7624,197.0839,1983.6785
Saudi Arabia,1983,1159.1974,206.7458,952.4517
Saudi Arabia,1984,1069.1627,59.2011,1009.9616
Saudi Arabia,1985,1026.6533,35.5296,991.1237
Saudi Arabia,1986,668.3298,38.7404,629.5894
Saudi Arabia,1987,330.6704,27.4587,303.2116
Saudi Arabia,1988,116.2396,42.4318,73.8078
Saudi Arabia,1989,391.7031,,391.7031
Saudi Arabia,1990,327.9725,0.1143,327.8582
Saudi Arabia,1991,37.5857,89.9000,-52.3143
Saudi Arabia,1992,152.4926,148.4796,4.0130
Saudi Arabia,1993,242.8518,0.4304,242.4214
Saudi Arabia,1994,485.8593,5.6828,480.1765
Saudi Arabia,1995,148.0810,7.3979,140.6831
Saudi Arabia,1996,79.2327,2.7987,76.4341
Saudi Arabia,1997,28.3654,2.4674,25.8980
Saudi Arabia,1998,91.8068,1.6710,90.1358
Saudi Arabia,1999,114.1776,2737.9459,-2623.7683
Saudi Arabia,2000,82.7713,711.4268,-628.6555
Saudi Arabia,2001,462.9696,5.0538,457.9158
Saudi Arabia,2002,530.4355,13.6774,516.7581
Saudi Arabia,2003,306.2423,9.5365,296.7058
Saudi Arabia,2004,238.7323,92.9632,145.7692
Saudi Arabia,2005,260.2084,12.9912,247.2172
Saudi Arabia,2006,573.1377,15.1462,557.9915
Saudi Arabia,2007,339.6750,16.9699,322.7051
Saudi Arabia,2008,325.5531,149.2183,176.3349
Saudi Arabia,2009,512.4131,0.3272,512.0859
Saudi Arabia,2010,692.9484,0.3525,692.5959
Saudi Arabia,2011,638.0000,1.7107,636.2893
Spain,1963,,245.3723,-245.3723
Spain,1964,,472.2892,-472.2892
Spain,1965,,285.0813,-285.0813
Spain,1967,,356.7291,-356.7291
Spain,1969,,169.0406,-169.0406
Spain,1970,,77.5578,-77.5578
Spain,1971,,626.4883,-626.4883
Spain,1972,,272.8974,-272.8974
Spain,1973,,246.6055,-246.6055
Spain,1975,,129.4399,-129.4399
Spain,1977,,62.6816,-62.6816
Spain,1980,,285.0269,-285.0269
Spain,1981,,199.4574,-199.4574
Spain,1982,,77.2276,-77.2276
Spain,1983,,1.0628,-1.0628
Spain,1988,284.4162,,284.4162
Spain,1989,1227.8356,0.6480,1227.1876
Spain,1990,953.9584,,953.9584
Spain,1991,1783.7998,,1783.7998
Spain,1992,1365.9588,,1365.9588
Spain,1993,798.6362,,798.6362
Spain,1994,492.0305,,492.0305
Spain,1995,532.5632,,532.5632
Spain,1996,629.2824,,629.2824
Spain,1997,1350.2222,,1350.2222
Spain,1998,1931.5127,,1931.5127
Spain,1999,1992.5954,,1992.5954
Spain,2000,2048.1677,,2048.1677
Spain,2001,2545.3833,,2545.3833
Spain,2002,2169.5177,,2169.5177
Spain,2003,2235.9152,,2235.9152
Spain,2004,1902.6956,,1902.6956
Spain,2005,2407.3252,,2407.3252
Spain,2006,3190.8548,,3190.8548
Spain,2007,3985.9119,,3985.9119
Spain,2008,4778.4289,,4778.4289
Spain,2009,4464.9037,,4464.9037
Spain,2010,5056.3463,,5056.3463
Spain,2011,2647.4796,9.1716,2638.3080
Spain,2012,1230.7169,,1230.7169
Spain,2013,1048.7055,,1048.7055
Sweden,1973,875.5860,,875.5860
Sweden,1974,1515.8349,,1515.8349
Sweden,1975,1262.5255,,1262.5255
Sweden,1976,954.1523,,954.1523
Sweden,1977,1283.7989,,1283.7989
Sweden,1978,1259.6277,,1259.6277
Sweden,1979,1406.1804,,1406.1804
Sweden,1980,878.7125,35.2827,843.4298
Sweden,1981,1401.8902,24.4745,1377.4157
Sweden,1982,1501.0514,,1501.0514
Sweden,1983,1463.1147,,1463.1147
Sweden,1984,1479.5002,,1479.5002
Sweden,1985,1386.7579,,1386.7579
Sweden,1986,1578.9537,,1578.9537
Sweden,1987,2102.7505,,2102.7505
Sweden,1988,3129.9170,,3129.9170
Sweden,1989,5761.0084,,5761.0084
Sweden,1990,3328.3948,,3328.3948
Sweden,1991,2262.2446,,2262.2446
Sweden,1992,2712.1805,,2712.1805
